PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported,RoomService_log,ShoppingMall_log,FoodCourt_log,Spa_log,VRDeck_log,LastName
6334_06,Earth,False,F/1210/S,TRAPPIST-1e,55.0,False,False,0.0,0.0,5.493061443340548,6.173786103901937,1.3862943611198906,Jenson
6335_01,Earth,False,F/1312/P,TRAPPIST-1e,32.0,False,False,2.9444389791664403,0.0,0.0,7.232010331664759,0.0,Potterry
6338_01,Earth,False,F/1313/P,55 Cancri e,16.0,False,False,0.0,6.543911845564792,0.0,0.0,4.634728988229636,Fishopper
6346_01,Mars,False,F/1212/S,TRAPPIST-1e,29.0,False,False,7.707062655370473,0.0,0.0,0.0,0.0,Perta
6346_02,Mars,False,F/1212/S,TRAPPIST-1e,54.0,False,False,6.517671272912275,5.44673737166631,0.0,5.940171252720432,0.0,Perta
6349_01,Mars,False,F/1314/P,TRAPPIST-1e,18.0,False,True,6.386879319362645,6.2324480165505225,0.0,0.0,2.5649493574615367,Frasp
6354_01,Earth,False,F/1315/P,TRAPPIST-1e,48.0,False,True,6.018593214496234,0.0,7.653969180478774,0.0,0.0,Carreralend
6355_01,Earth,False,F/1213/S,55 Cancri e,21.0,False,True,0.0,0.0,6.464588303689961,0.0,0.0,Foledges
6356_01,Earth,False,F/1316/P,TRAPPIST-1e,44.0,False,True,0.0,0.0,0.0,6.593044534142437,5.986452005284438,Currisones
6357_01,Earth,False,F/1214/S,TRAPPIST-1e,25.0,False,False,4.672828834461906,0.0,0.0,0.0,6.8308742346461795,Pacerty
6367_01,Mars,False,F/1215/S,TRAPPIST-1e,30.0,True,False,7.581209826196346,6.459904454377535,0.0,0.0,0.0,Botte
6367_02,Mars,False,F/1215/S,55 Cancri e,18.0,False,True,4.74493212836325,6.833031732786201,4.882801922586371,0.0,0.0,Botte
6369_01,Earth,False,F/1318/P,PSO J318.5-22,19.0,False,True,6.359573868672378,0.0,5.135798437050262,2.0794415416798357,0.0,Holcompson
6370_01,Mars,True,F/1216/S,TRAPPIST-1e,28.0,False,True,0.0,0.0,0.0,0.0,0.0,Kart
6373_01,Earth,False,F/1319/P,55 Cancri e,54.0,False,True,6.687108607866515,0.0,1.791759469228055,0.0,0.0,Denashipson
6374_01,Earth,False,F/1320/P,TRAPPIST-1e,13.0,False,False,7.0431599159883405,1.9459101490553132,0.0,0.0,0.0,Prickmantes
6376_01,Mars,True,F/1217/S,55 Cancri e,26.0,False,True,0.0,0.0,0.0,0.0,0.0,Barte
6380_01,Earth,False,F/1322/P,TRAPPIST-1e,37.0,False,False,0.0,2.1972245773362196,6.866933284461882,3.044522437723423,5.135798437050262,Fryersonis
6380_03,Earth,False,F/1322/P,55 Cancri e,16.0,False,False,1.0986122886681098,0.0,6.238324625039508,0.0,7.364547014255642,Fryersonis
6381_01,Earth,False,F/1323/P,TRAPPIST-1e,18.0,False,False,5.883322388488279,0.0,5.820082930352362,0.0,0.0,Fitzgerson
6397_01,Earth,False,F/1223/S,TRAPPIST-1e,19.0,False,False,4.74493212836325,6.434546518787453,1.3862943611198906,0.0,0.0,Irwines
6405_01,Earth,False,F/1224/S,PSO J318.5-22,19.0,False,False,4.007333185232471,0.0,0.0,3.7612001156935624,6.894670039433482,Toddleton
6411_01,Earth,False,F/1328/P,PSO J318.5-22,52.0,False,False,0.0,2.302585092994046,6.481577129276431,0.0,0.0,Onell
6415_01,Mars,True,F/1225/S,TRAPPIST-1e,51.0,False,True,0.0,0.0,0.0,0.0,0.0,Potie
6418_01,Earth,False,F/1329/P,TRAPPIST-1e,27.0,False,False,4.543294782270004,0.0,0.0,0.0,6.650279048587422,Beachez
6422_01,Mars,False,F/1330/P,TRAPPIST-1e,23.0,False,False,7.335633981927201,6.755768921984255,0.0,5.697093486505405,0.0,Panie
6422_02,Mars,True,F/1330/P,TRAPPIST-1e,11.0,False,True,0.0,0.0,0.0,0.0,0.0,Panie
6422_03,Mars,False,F/1330/P,TRAPPIST-1e,23.0,False,False,7.1180162044653335,6.269096283706261,0.0,0.0,0.0,Peake
6424_01,Earth,False,F/1331/P,TRAPPIST-1e,20.0,False,False,0.0,5.0238805208462765,0.0,6.2324480165505225,0.0,Hardley
6431_01,Earth,False,F/1334/P,55 Cancri e,20.0,False,False,3.2188758248682006,0.6931471805599453,4.04305126783455,0.0,6.150602768446279,Kramosley
6437_01,Earth,False,F/1228/S,55 Cancri e,24.0,False,True,2.70805020110221,0.6931471805599453,0.0,6.270988431858299,4.700480365792417,Drakeekss
6443_05,Earth,False,F/1229/S,TRAPPIST-1e,16.0,False,False,3.828641396489095,6.434546518787453,0.0,0.0,6.336825731146441,Cartyernan
6448_01,Earth,False,F/1230/S,TRAPPIST-1e,40.0,False,False,0.0,6.073044534100405,0.0,5.840641657373398,0.0,Villenson
6449_02,Mars,False,F/1231/S,TRAPPIST-1e,36.0,False,False,6.456769655572163,5.1298987149230735,0.0,7.493317248862145,0.0,Empie
6452_01,Earth,False,F/1336/P,TRAPPIST-1e,24.0,False,True,0.0,2.4849066497880004,6.75110146893676,0.0,0.0,Woodwardy
6457_01,Earth,False,F/1337/P,55 Cancri e,28.0,False,True,0.0,0.0,6.591673732008658,0.0,4.418840607796598,Morrows
6461_01,Earth,False,F/1232/S,TRAPPIST-1e,28.0,False,True,0.0,0.0,6.401917196727186,4.7535901911063645,0.0,Moodmandez
6462_01,Mars,True,F/1233/S,TRAPPIST-1e,27.0,False,True,0.0,0.0,0.0,0.0,0.0,Cure
6462_02,Mars,False,F/1233/S,TRAPPIST-1e,21.0,False,True,6.802394763324311,7.430707082545968,0.6931471805599453,2.6390573296152584,0.0,Cure
6463_01,Earth,False,F/1234/S,TRAPPIST-1e,24.0,False,False,7.136483208590247,2.1972245773362196,1.0986122886681098,7.333676395657684,0.0,Jacobbinson
6464_01,Earth,False,F/1338/P,PSO J318.5-22,18.0,False,False,3.1354942159291497,3.044522437723423,0.0,6.391917113392602,1.791759469228055,Ellahan
6468_01,Mars,True,F/1339/P,TRAPPIST-1e,24.0,False,True,0.0,0.0,0.0,0.0,0.0,Crité
6468_02,Mars,True,F/1339/P,TRAPPIST-1e,8.0,False,True,0.0,0.0,0.0,0.0,0.0,Crité
6473_01,Mars,True,F/1236/S,TRAPPIST-1e,20.0,False,True,0.0,0.0,0.0,0.0,0.0,Chpie
6475_01,Mars,True,F/1340/P,TRAPPIST-1e,35.0,False,True,0.0,0.0,0.0,0.0,0.0,Ses
6482_01,Mars,False,F/1237/S,55 Cancri e,26.0,False,False,6.028278520230698,6.525029657843462,5.480638923341991,5.8664680569332965,0.0,Letie
6482_02,Mars,True,F/1237/S,TRAPPIST-1e,1.0,False,True,0.0,0.0,0.0,0.0,0.0,Letie
6482_03,Mars,True,F/1237/S,TRAPPIST-1e,7.0,False,True,0.0,0.0,0.0,0.0,0.0,Letie
6485_01,Earth,False,F/1238/S,55 Cancri e,78.0,False,True,0.0,5.313205979041787,5.365976015021851,5.666426688112432,0.0,Haydenzier
6487_01,Earth,False,F/1343/P,TRAPPIST-1e,26.0,False,False,0.0,0.0,0.0,3.1354942159291497,6.93828448401696,Solon
6494_01,Mars,False,F/1344/P,TRAPPIST-1e,38.0,False,False,7.084226422097916,7.5310163320779155,1.791759469228055,8.363575702750637,0.0,Mushe
6501_01,Earth,False,F/1240/S,TRAPPIST-1e,21.0,False,True,0.0,7.638679823876112,3.4657359027997265,4.356708826689592,0.0,Weberts
6503_01,Earth,False,F/1347/P,TRAPPIST-1e,27.0,False,False,0.0,3.044522437723423,0.6931471805599453,0.0,7.218176838403408,Mcfarley
6508_01,Earth,False,F/1242/S,PSO J318.5-22,32.0,False,False,5.986452005284438,2.0794415416798357,0.0,5.209486152841421,1.791759469228055,Braymon
6509_01,Earth,False,F/1243/S,PSO J318.5-22,23.0,False,True,6.400257445308821,4.736198448394496,0.0,0.0,3.6888794541139363,Adavisons
6511_01,Earth,False,F/1348/P,TRAPPIST-1e,22.0,False,False,5.0238805208462765,3.295836866004329,1.9459101490553132,0.0,6.280395838960195,Gainney
6513_01,Mars,False,F/1244/S,TRAPPIST-1e,20.0,False,False,4.060443010546419,7.078341579557671,0.0,0.0,0.0,Pread
6517_01,Earth,False,F/1350/P,PSO J318.5-22,32.0,False,False,5.963579343618446,0.0,0.0,6.0867747269123065,0.0,Bertiz
6522_01,Earth,False,F/1245/S,55 Cancri e,20.0,False,True,0.0,6.573680166960646,0.0,1.0986122886681098,0.0,Garden
6523_01,Earth,True,F/1246/S,PSO J318.5-22,20.0,False,True,0.0,0.0,0.0,0.0,0.0,Bardina
6525_01,Earth,False,F/1248/S,TRAPPIST-1e,21.0,False,False,0.0,7.340186835320115,3.044522437723423,4.394449154672439,6.240275845170769,Cardners
6541_01,Earth,False,F/1356/P,TRAPPIST-1e,21.0,False,False,0.0,0.0,6.576469569048224,0.0,0.0,Lowelliott
6545_01,Earth,False,F/1250/S,TRAPPIST-1e,27.0,False,True,0.0,0.0,7.217443431696533,7.145196134997171,0.0,Shieldson
6547_01,Mars,False,F/1358/P,55 Cancri e,21.0,False,False,6.759255270663693,5.739792912179234,0.0,0.0,0.0,Pert
6549_01,Mars,False,F/1251/S,TRAPPIST-1e,31.0,False,False,7.590852123688581,1.0986122886681098,0.0,4.727387818712341,0.0,Flate
6553_01,Earth,False,F/1360/P,PSO J318.5-22,39.0,False,False,0.0,0.0,0.0,0.0,6.61338421837956,Phillis
6556_01,Mars,True,F/1362/P,TRAPPIST-1e,29.0,False,True,0.0,0.0,0.0,0.0,0.0,Gine
6556_02,Mars,True,F/1362/P,55 Cancri e,68.0,False,True,0.0,0.0,0.0,0.0,0.0,Gine
6558_01,Earth,False,F/1363/P,TRAPPIST-1e,31.0,False,True,1.3862943611198906,0.0,0.0,6.617402977974478,3.784189633918261,Cleminglas
6560_01,Earth,False,F/1253/S,TRAPPIST-1e,41.0,False,True,6.551080335043404,0.0,0.0,1.0986122886681098,3.4657359027997265,Reynoldez
6562_01,Earth,False,F/1364/P,TRAPPIST-1e,27.0,False,False,0.0,3.1780538303479458,0.0,3.4339872044851463,6.704414354964107,Stephendsey
6563_01,Earth,False,F/1254/S,TRAPPIST-1e,21.0,False,True,0.0,6.740519359606223,0.0,1.6094379124341003,6.154858094016418,Gainney
6565_02,Mars,False,F/1255/S,TRAPPIST-1e,59.0,False,False,4.844187086458591,4.852030263919617,0.0,2.4849066497880004,7.2399325913204695,Emead
6567_02,Earth,False,F/1365/P,TRAPPIST-1e,41.0,False,False,2.9444389791664403,3.58351893845611,0.0,0.0,6.740519359606223,Buchansen
6568_01,Earth,False,F/1366/P,55 Cancri e,36.0,False,False,6.54534966033442,0.0,0.0,0.0,0.0,Jacostaney
6572_01,Earth,False,F/1256/S,TRAPPIST-1e,24.0,False,False,0.0,5.820082930352362,1.6094379124341003,5.720311776607412,0.0,Rothewson
6573_01,Earth,False,F/1257/S,TRAPPIST-1e,50.0,False,True,0.0,0.6931471805599453,6.799055862058796,0.0,1.791759469228055,Mosepherry
6578_02,Mars,True,F/1259/S,TRAPPIST-1e,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Stre
6585_02,Earth,False,F/1260/S,TRAPPIST-1e,18.0,False,True,5.66988092298052,1.3862943611198906,7.501082124259871,1.0986122886681098,1.0986122886681098,Hornettoney
6591_01,Earth,False,F/1261/S,TRAPPIST-1e,47.0,False,False,5.655991810819852,1.3862943611198906,6.398594934535208,0.0,6.46302945692067,Mcfarleys
6592_01,Mars,True,F/1262/S,TRAPPIST-1e,21.0,False,True,0.0,0.0,0.0,0.0,0.0,Meate
6593_01,Earth,False,F/1370/P,PSO J318.5-22,27.0,False,True,0.0,6.495265555937008,4.219507705176107,0.0,0.0,Matts
6593_02,Earth,False,F/1370/P,TRAPPIST-1e,26.0,False,False,0.0,0.0,6.502790045915623,0.0,4.07753744390572,Matts
6598_01,Mars,True,F/1263/S,TRAPPIST-1e,35.0,False,True,0.0,0.0,0.0,0.0,0.0,Mepie
6601_01,Earth,False,F/1372/P,TRAPPIST-1e,24.0,False,False,1.0986122886681098,0.0,0.0,3.970291913552122,6.459904454377535,Farrez
6602_01,Earth,False,F/1265/S,TRAPPIST-1e,62.0,False,True,4.553876891600541,7.758760544157663,5.5909869805108565,4.553876891600541,0.0,Cookson
6606_01,Earth,False,F/1266/S,PSO J318.5-22,25.0,False,False,5.117993812416755,6.255750041753367,0.0,0.0,0.0,Kellyons
6608_01,Earth,False,F/1374/P,TRAPPIST-1e,21.0,False,False,6.3784261836515865,2.8903717578961645,0.0,0.0,7.3453648404168685,Rochaserry
6611_03,Earth,False,F/1375/P,PSO J318.5-22,20.0,False,True,0.0,6.331501849893691,4.51085950651685,1.0986122886681098,0.0,Philloway
6614_01,Mars,True,F/1268/S,TRAPPIST-1e,29.0,False,True,0.0,0.0,0.0,0.0,0.0,Katte
6616_01,Earth,False,F/1377/P,TRAPPIST-1e,20.0,False,True,7.837159650001675,0.0,0.6931471805599453,4.0943445622221,2.3978952727983707,Webstephrey
6621_01,Earth,False,F/1378/P,55 Cancri e,43.0,False,True,0.0,6.466144724237619,0.0,0.0,2.1972245773362196,Summington
6625_02,Earth,False,F/1379/P,55 Cancri e,15.0,False,False,1.3862943611198906,3.1780538303479458,6.75110146893676,0.0,0.0,Garden
6628_01,Earth,False,F/1381/P,TRAPPIST-1e,29.0,False,False,0.0,5.60947179518496,0.0,5.978885764901122,3.9318256327243257,ULastnameGLastnameG
6630_01,Earth,False,F/1270/S,TRAPPIST-1e,19.0,False,True,0.0,0.0,6.951772164398911,1.0986122886681098,1.6094379124341003,Singlents
6637_01,Mars,False,F/1271/S,TRAPPIST-1e,27.0,False,False,7.113956109566034,0.0,0.0,0.0,0.0,Sinda
6643_01,Earth,False,F/1272/S,TRAPPIST-1e,20.0,False,False,0.0,3.2188758248682006,1.9459101490553132,0.0,6.511745329644728,Foxter
6647_01,Earth,False,F/1273/S,PSO J318.5-22,29.0,False,True,1.0986122886681098,7.31455283232408,1.3862943611198906,3.295836866004329,0.0,Hermane
6649_01,Earth,False,F/1274/S,TRAPPIST-1e,16.0,False,False,0.0,5.583496308781699,0.0,0.0,0.0,Wartyson
6659_01,Mars,True,F/1383/P,TRAPPIST-1e,37.0,False,True,0.0,0.0,0.0,0.0,0.0,Stpie
6660_01,Earth,False,F/1384/P,TRAPPIST-1e,47.0,False,False,6.3818160174060985,3.871201010907891,0.0,1.3862943611198906,3.9889840465642745,Horndley
6663_02,Earth,False,F/1385/P,TRAPPIST-1e,35.0,False,False,4.51085950651685,6.486160788944089,0.0,3.784189633918261,2.833213344056216,Hickerson
6670_01,Earth,False,F/1278/S,TRAPPIST-1e,37.0,False,False,6.762729506931879,0.0,3.58351893845611,0.0,0.0,Burchard
6671_01,Mars,True,F/1279/S,TRAPPIST-1e,35.0,False,True,0.0,0.0,0.0,0.0,0.0,Mare
6671_02,Mars,False,F/1279/S,TRAPPIST-1e,31.0,False,True,6.910750787961936,0.0,0.0,0.0,0.0,Mare
6672_01,Mars,False,F/1387/P,TRAPPIST-1e,1.0,False,True,0.0,0.0,0.0,0.0,0.0,Deva
6672_02,Mars,False,F/1387/P,55 Cancri e,4.0,False,True,0.0,0.0,0.0,0.0,0.0,Deva
6672_04,Mars,True,F/1387/P,TRAPPIST-1e,11.0,False,True,0.0,0.0,0.0,0.0,0.0,Deva
6675_01,Earth,False,F/1388/P,TRAPPIST-1e,60.0,False,False,6.56244409369372,0.0,3.2188758248682006,0.0,5.14166355650266,Gouldensen
6681_01,Earth,False,F/1280/S,55 Cancri e,22.0,False,True,0.0,5.945420608606575,6.726233402358747,0.0,2.5649493574615367,Lerez
6691_01,Earth,False,F/1390/P,TRAPPIST-1e,28.0,False,True,4.143134726391533,6.297109319933935,5.313205979041787,0.0,0.0,Schwardson
6698_01,Earth,False,F/1393/P,PSO J318.5-22,31.0,False,False,5.480638923341991,0.0,5.7745515455444085,0.0,4.8283137373023015,Hayersents
6713_01,Earth,False,F/1395/P,55 Cancri e,24.0,False,False,6.55250788703459,0.0,0.0,0.0,0.0,Sweene
6719_01,Mars,True,F/1396/P,TRAPPIST-1e,41.0,False,True,0.0,0.0,0.0,0.0,0.0,Cres
6731_01,Earth,False,F/1397/P,TRAPPIST-1e,32.0,False,False,8.0507033814703,0.0,1.0986122886681098,0.0,0.0,Rochan
6741_02,Earth,False,F/1286/S,PSO J318.5-22,18.0,True,False,4.6443908991413725,5.204006687076795,0.0,7.385230923066573,3.1354942159291497,Reyersendry
6742_01,Earth,False,F/1287/S,TRAPPIST-1e,33.0,False,True,7.161622002939187,0.0,1.0986122886681098,0.0,0.6931471805599453,Talls
6744_01,Mars,False,F/1399/P,TRAPPIST-1e,21.0,False,False,7.126890808898808,7.02108396428914,0.0,0.0,1.3862943611198906,Nan
6744_02,Mars,False,F/1399/P,TRAPPIST-1e,38.0,False,False,7.4489161025442,3.6888794541139363,2.833213344056216,0.0,3.8918202981106265,Nan
6745_01,Earth,False,F/1400/P,PSO J318.5-22,28.0,False,False,6.302618975744905,6.218600119691729,0.0,0.0,0.0,Mcinton
6748_01,Mars,True,F/1289/S,TRAPPIST-1e,27.0,False,True,0.0,0.0,0.0,0.0,0.0,Scake
6748_02,Mars,False,F/1289/S,TRAPPIST-1e,7.0,False,True,0.0,0.0,0.0,0.0,0.0,Scake
6748_03,Mars,False,F/1289/S,TRAPPIST-1e,25.0,False,False,7.384610383176974,1.9459101490553132,3.4011973816621555,0.0,0.0,Scake
6751_01,Mars,True,F/1290/S,TRAPPIST-1e,23.0,False,True,0.0,0.0,0.0,0.0,0.0,Berle
6756_01,Earth,False,F/1402/P,TRAPPIST-1e,23.0,False,False,0.0,2.5649493574615367,0.0,6.588926477533519,2.995732273553991,Pittson
6757_01,Mars,False,F/1292/S,TRAPPIST-1e,53.0,False,False,7.583247524303362,6.455198563340122,0.0,0.0,0.0,Dato
6758_01,Earth,False,F/1403/P,55 Cancri e,25.0,False,False,4.343805421853684,0.0,6.398594934535208,0.0,3.258096538021482,Gaineyerson
6760_01,Mars,False,F/1404/P,PSO J318.5-22,30.0,False,True,3.9512437185814275,7.2254814727822945,0.0,0.0,1.791759469228055,Pri
6761_01,Mars,True,F/1405/P,TRAPPIST-1e,18.0,False,True,0.0,0.0,0.0,0.0,0.0,Curte
6762_01,Earth,False,F/1293/S,55 Cancri e,54.0,False,False,0.0,0.0,6.558197802812269,0.0,0.0,Jenkinnedy
6764_01,Mars,False,F/1294/S,TRAPPIST-1e,32.0,False,False,7.9854843567338225,6.546785410760524,4.110873864173311,0.0,0.0,Rake
6764_02,Mars,False,F/1294/S,TRAPPIST-1e,31.0,False,True,4.343805421853684,7.782807262839695,0.0,4.634728988229636,3.1780538303479458,Rake
6765_01,Mars,True,F/1295/S,TRAPPIST-1e,55.0,False,True,0.0,0.0,0.0,0.0,0.0,Fache
6773_01,Earth,False,F/1407/P,TRAPPIST-1e,33.0,False,False,3.871201010907891,0.0,0.0,0.0,8.022240916806537,Greeves
6774_03,Earth,False,F/1408/P,TRAPPIST-1e,33.0,False,False,0.0,6.558197802812269,0.0,0.0,0.0,Steinardson
6776_01,Earth,False,F/1409/P,55 Cancri e,24.0,False,False,0.6931471805599453,0.0,0.0,6.539585955617669,0.0,Mcgoway
6778_01,Earth,False,F/1299/S,TRAPPIST-1e,47.0,False,False,0.0,0.0,6.63200177739563,0.0,7.257002707092073,Fielson
6782_01,Earth,False,F/1300/S,PSO J318.5-22,15.0,False,False,0.0,6.280395838960195,0.0,4.290459441148391,0.0,Ments
6786_01,Earth,False,F/1410/P,PSO J318.5-22,23.0,False,False,2.1972245773362196,0.0,5.159055299214529,6.959398512133975,0.0,Hendrewsons
6787_01,Earth,False,F/1411/P,TRAPPIST-1e,9.0,False,True,0.0,0.0,0.0,0.0,0.0,Booneid
6787_02,Earth,True,F/1411/P,TRAPPIST-1e,0.0,False,False,0.0,0.0,0.0,0.0,0.0,Booneid
6787_03,Earth,False,F/1411/P,TRAPPIST-1e,17.0,False,False,4.6913478822291435,7.549082710812286,1.6094379124341003,2.6390573296152584,0.0,Hurchanney
6787_04,Earth,True,F/1411/P,PSO J318.5-22,42.0,False,True,0.0,0.0,0.0,0.0,0.0,Booneid
6787_05,Earth,True,F/1411/P,TRAPPIST-1e,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Booneid
6787_06,Earth,False,F/1411/P,55 Cancri e,0.0,False,True,0.0,0.0,0.0,0.0,0.0,Booneid
6787_07,Earth,False,F/1411/P,TRAPPIST-1e,26.0,False,False,4.736198448394496,0.0,3.6635616461296463,0.0,6.447305862541213,Booneid
6792_01,Mars,False,F/1412/P,TRAPPIST-1e,41.0,False,True,4.983606621708336,7.776535028185241,0.0,3.4339872044851463,3.713572066704308,Reate
6798_01,Earth,False,F/1414/P,TRAPPIST-1e,40.0,False,True,1.3862943611198906,4.127134385045092,0.0,0.0,6.610696044717759,Jacostarks
6808_01,Earth,False,F/1416/P,TRAPPIST-1e,27.0,False,False,0.0,5.262690188904886,0.0,3.6635616461296463,6.396929655216146,Santantines
6813_01,Earth,False,F/1417/P,55 Cancri e,22.0,False,False,3.6635616461296463,5.855071922202427,2.995732273553991,5.384495062789089,4.7535901911063645,Newtontoss
6817_01,Earth,False,F/1304/S,TRAPPIST-1e,37.0,False,False,3.091042453358316,1.791759469228055,4.007333185232471,5.187385805840755,6.068425588244111,Bakericks
6818_01,Earth,False,F/1418/P,TRAPPIST-1e,31.0,False,True,3.4965075614664802,0.0,7.889084407035514,0.0,2.302585092994046,Midtt
6820_01,Earth,False,F/1419/P,TRAPPIST-1e,31.0,False,False,0.0,0.0,0.0,7.307202314764738,0.0,Dickman
6821_01,Earth,False,F/1420/P,TRAPPIST-1e,43.0,False,False,4.962844630259907,0.0,7.097548850614793,0.0,5.3230099791384085,Grifford
6822_01,Earth,False,F/1305/S,TRAPPIST-1e,15.0,False,False,0.0,3.4011973816621555,6.278521424165844,0.0,5.099866427824199,Bradamss
6825_01,Mars,True,F/1306/S,TRAPPIST-1e,30.0,False,True,0.0,0.0,0.0,0.0,0.0,Kinad
6825_02,Mars,False,F/1306/S,TRAPPIST-1e,24.0,False,False,8.155362120328135,7.1204443723924875,0.0,1.0986122886681098,5.54907608489522,Kinad
6832_01,Mars,True,F/1421/P,TRAPPIST-1e,33.0,False,True,0.0,0.0,0.0,0.0,0.0,Wala
6839_01,Earth,False,F/1307/S,TRAPPIST-1e,36.0,False,False,7.556427969440253,0.0,0.0,1.0986122886681098,0.0,Fryan
6840_01,Mars,True,F/1422/P,TRAPPIST-1e,26.0,False,True,0.0,0.0,0.0,0.0,0.0,Sake
6850_01,Earth,False,F/1424/P,TRAPPIST-1e,22.0,True,False,6.601230118728877,0.0,4.9344739331306915,0.0,0.0,Wolferton
6857_01,Earth,False,F/1310/S,PSO J318.5-22,35.0,False,False,3.1354942159291497,7.07326971745971,0.0,0.0,3.5263605246161616,Jenson
6863_01,Earth,False,F/1311/S,TRAPPIST-1e,25.0,False,False,0.0,6.813444599510896,2.3978952727983707,0.0,2.8903717578961645,Patrichane
6868_01,Earth,False,F/1427/P,TRAPPIST-1e,18.0,False,False,0.0,4.30406509320417,2.9444389791664403,7.666221925662725,3.258096538021482,Brookenson
6869_01,Earth,False,F/1428/P,TRAPPIST-1e,21.0,False,False,0.0,6.804614520062624,0.0,1.3862943611198906,0.0,Philloway
6880_01,Mars,False,F/1315/S,TRAPPIST-1e,48.0,True,False,7.692569648067906,5.153291594497779,0.0,0.6931471805599453,0.0,Mepie
6882_01,Mars,True,F/1430/P,55 Cancri e,32.0,False,True,0.0,0.0,0.0,0.0,0.0,Dake
6885_01,Mars,True,F/1316/S,TRAPPIST-1e,46.0,False,True,0.0,0.0,0.0,0.0,0.0,Vloaf
6889_01,Earth,False,F/1317/S,TRAPPIST-1e,40.0,False,False,6.760414691083428,0.0,0.0,0.0,4.0943445622221,Santuez
6892_01,Earth,False,F/1318/S,TRAPPIST-1e,28.0,False,True,0.0,0.0,6.507277712385012,0.6931471805599453,1.0986122886681098,Merkins
6894_01,Mars,True,F/1319/S,TRAPPIST-1e,37.0,False,True,0.0,0.0,0.0,0.0,0.0,Hacle
6894_02,Mars,False,F/1319/S,TRAPPIST-1e,0.0,False,True,0.0,0.0,0.0,0.0,0.0,Hacle
6894_03,Mars,False,F/1319/S,TRAPPIST-1e,12.0,False,True,0.0,0.0,0.0,0.0,0.0,Hacle
6896_02,Mars,False,F/1320/S,TRAPPIST-1e,3.0,False,True,0.0,0.0,0.0,0.0,0.0,Khake
6896_03,Mars,False,F/1320/S,TRAPPIST-1e,9.0,False,True,0.0,0.0,0.0,0.0,0.0,Khake
6901_01,Mars,False,F/1321/S,TRAPPIST-1e,16.0,False,False,6.218600119691729,7.060476365999801,6.882437470997847,0.0,0.0,Opie
6903_01,Earth,False,F/1431/P,PSO J318.5-22,25.0,False,False,0.0,0.0,7.264730177929867,7.302496423727326,0.0,Woodwinez
6905_01,Earth,False,F/1322/S,TRAPPIST-1e,39.0,False,False,4.875197323201151,0.0,6.60934924316738,0.0,0.0,Acobson
6905_03,Earth,False,F/1322/S,55 Cancri e,16.0,False,True,3.784189633918261,6.621405651764134,1.3862943611198906,0.0,0.0,Acobson
6906_01,Mars,False,F/1432/P,TRAPPIST-1e,35.0,False,True,7.450079569807499,6.923628628138427,8.387084506069217,0.0,2.70805020110221,Pelte
6906_03,Mars,True,F/1432/P,TRAPPIST-1e,7.0,False,True,0.0,0.0,0.0,0.0,0.0,Pelte
6911_01,Mars,False,F/1323/S,TRAPPIST-1e,50.0,False,True,4.77912349311153,6.948897222313312,0.0,0.0,0.0,Sutte
6913_01,Mars,True,F/1324/S,TRAPPIST-1e,49.0,False,True,0.0,0.0,0.0,0.0,0.0,Hacle
6915_01,Mars,True,F/1325/S,TRAPPIST-1e,29.0,False,True,0.0,0.0,0.0,0.0,0.0,Conca
6917_01,Mars,False,F/1433/P,TRAPPIST-1e,56.0,True,False,6.903747257584598,5.181783550292085,0.0,0.0,6.606650186198215,Horte
6926_01,Mars,False,F/1435/P,TRAPPIST-1e,43.0,False,True,7.573017256052546,6.489204931325317,2.8903717578961645,0.0,0.0,Birt
6934_01,Mars,False,F/1436/P,TRAPPIST-1e,47.0,False,True,5.081404364984463,7.117205503164344,0.0,3.6109179126442243,0.0,Nutty
6940_01,Mars,False,F/1326/S,TRAPPIST-1e,39.0,False,True,2.302585092994046,6.5337888379333435,0.0,0.0,0.0,Steen
6946_01,Earth,False,F/1439/P,TRAPPIST-1e,70.0,False,False,3.367295829986474,0.0,0.0,6.511745329644728,4.653960350157523,Buckson
6963_01,Mars,False,F/1328/S,TRAPPIST-1e,20.0,False,False,8.253227645581772,7.584773077612199,4.060443010546419,1.6094379124341003,1.0986122886681098,Boste
6964_01,Earth,False,F/1444/P,55 Cancri e,35.0,False,False,0.0,6.448889394146858,4.276666119016055,0.0,0.0,Thonyderson
6966_01,Earth,False,F/1446/P,TRAPPIST-1e,37.0,False,False,6.858565034791365,0.0,0.0,4.394449154672439,0.0,Freevenson
6968_01,Earth,False,F/1447/P,TRAPPIST-1e,13.0,False,False,0.0,6.52649485957079,4.74493212836325,0.0,2.0794415416798357,Yanton
6968_02,Earth,False,F/1447/P,PSO J318.5-22,20.0,False,False,0.0,0.0,0.0,0.0,7.1846291527173145,Yanton
6980_01,Mars,False,F/1331/S,TRAPPIST-1e,44.0,False,True,1.3862943611198906,3.5263605246161616,0.0,6.646390514847729,0.0,Reilline
6981_01,Earth,False,F/1332/S,PSO J318.5-22,41.0,False,False,0.0,0.0,0.0,0.0,6.444131256700441,Cainghannon
6984_01,Mars,False,F/1450/P,TRAPPIST-1e,26.0,False,False,7.584773077612199,4.762173934797756,0.0,0.0,0.0,Hake
